id,creation_date,completed_date,status,total_price,quantity,requester_id,approver_id,send_back_reason_id,supplier_id,item_id,spend_category_id
M596264,05/27/2015,06/15/2015,Approved,66024.0,1.0,7,3,,3024,3791,18
22595-12-5655,06/11/2013,06/26/2013,Approved,8604.99,1.0,6,2,,1871,2131,12
4500174206,06/05/2013,06/13/2013,Approved,1662.5,2500.0,3,2,,136,3792,48
12-506-0185,05/22/2013,06/01/2013,Approved,3459.6,1860.0,3,2,,2711,3793,48
14-G0203,11/13/2014,11/27/2014,Sent Back,225.45,15.0,8,0,370,1316,3794,
4500204666,11/22/2013,11/29/2013,Approved,214.0,1.0,0,4,,1331,3795,41
ARB125224,04/16/2013,04/25/2013,Sent Back,1573.5,1.0,3,0,371,1651,,0
P-140624,06/13/2014,06/15/2014,Approved,11100.0,150.0,4,3,,1678,3796,34
1UI3S026,09/18/2013,09/18/2013,Approved,9170.5,1.0,7,4,,1911,3797,10
14F-3012,06/04/2014,06/04/2014,Approved,61901.0,1.0,2,0,,807,1135,43
4500187741,06/25/2013,07/07/2013,Approved,3196.5,1.0,3,1,,102,215,12
4500137508,04/09/2014,04/26/2014,Approved,3099.6,17220.0,2,2,,357,3798,48
4500218902,02/10/2014,02/22/2014,Approved,580.8,4.0,6,3,,1678,3799,24
4500171565,03/01/2013,03/05/2013,Approved,1060.53,53.0,4,1,,165,3800,24
13-501-0096,10/31/2013,11/11/2013,Approved,222.0,24.0,3,2,,645,3801,8
4500267692,02/02/2015,02/16/2015,Approved,31979.0,1.0,4,4,,1367,3802,4
12-89114,09/06/2012,09/10/2012,Approved,0.0,1.0,9,1,,2443,3803,40
4500203457,10/22/2013,11/16/2013,Approved,8125.0,500.0,7,2,,138,3804,5
HD139004,04/30/2013,05/28/2013,Approved,15500.0,1.0,8,3,,1597,3805,43
4500192562,08/01/2013,08/07/2013,Approved,151172.5,1.0,6,0,,2468,3806,31
45001777228,05/06/2013,05/10/2013,Approved,1428.0,420.0,0,2,,357,3807,8
06A1764,02/03/2015,02/11/2015,Approved,4700000.0,1.0,2,3,,709,3808,33
12-432-550-0,04/02/2013,04/03/2013,Approved,278947.0,1.0,1,3,,903,3809,18
4500211314,06/02/2014,06/10/2014,Approved,97.72,1.0,1,3,,1874,3810,16
4500144916,07/31/2012,08/14/2012,Approved,86.5,1.0,6,1,,1499,3811,35
IP140116,04/22/2015,04/24/2015,Approved,36043.92,4.0,0,0,,1060,3812,35
4500182610,06/11/2013,06/13/2013,Approved,4348.0,1.0,4,4,,1273,3813,20
4500177210,05/23/2013,05/26/2013,Approved,3030.0,100.0,9,0,,1678,3814,8
4500205529,12/17/2013,01/05/2014,Approved,24950.0,1.0,7,3,,460,3815,33
4500162280,03/17/2014,04/06/2014,Approved,5179.14,7452.0,9,1,,707,3816,25
41500000165,12/10/2014,12/25/2014,Approved,27740.0,1.0,0,1,,1678,1105,34
12-201-V018,04/11/2013,04/11/2013,Approved,80.0,2.0,7,4,,2271,3817,38
C493417,10/23/2013,10/29/2013,Approved,5129.04,12.0,6,2,,102,215,12
REQ0006525,04/09/2013,04/17/2013,Approved,0.0,1.0,1,0,,916,3818,12
81300000052,10/31/2012,11/07/2012,Approved,42000.0,500.0,9,3,,512,1425,4
4500243140,07/18/2014,07/24/2014,Approved,230.0,5.0,3,2,,1193,3819,4
4500201426,08/27/2013,08/31/2013,Approved,476.81,1.0,9,1,,1874,1578,16
4500164032,12/19/2012,12/21/2012,Sent Back,915.0,1.0,6,1,372,2497,,46
HD450115,10/07/2014,10/08/2014,Approved,39249.0,21.0,9,0,,1901,3820,33
IP130068,02/14/2014,03/05/2014,Approved,105.0,1.0,5,2,,1871,3821,12
4500233555,05/19/2014,05/20/2014,Approved,119.0,1.0,4,4,,357,3822,24
PO-100334,07/29/2014,08/02/2014,Sent Back,3239000.0,100000.0,4,3,373,1041,3823,
SN253144,03/21/2013,03/29/2013,Approved,165.69,3.0,8,1,,327,3824,19
12504010,08/29/2012,08/31/2012,Approved,350.0,10.0,4,2,,1389,3825,43
1031050,05/22/2013,05/30/2013,Approved,91587.0,1.0,8,3,,1156,634,7
4500183280,04/11/2014,04/12/2014,Approved,2160.0,4000.0,6,2,,136,3826,51
4500254269,10/08/2014,10/21/2014,Approved,2333.13,8.0,5,0,,2503,3827,23
12829,09/29/2014,10/01/2014,Approved,1362.1,1.0,2,2,,24,3828,29
GP120129,05/10/2013,05/21/2013,Approved,169.98,2.0,1,4,,2927,3829,54
4500213556,01/06/2014,01/26/2014,Approved,15626.0,1.0,0,2,,948,3830,25
76WD2144,05/31/2013,06/04/2013,Approved,1292.0,272.0,3,4,,40,3831,19
4500277328,04/14/2015,05/06/2015,Approved,1905.0,5.0,1,3,,1200,3832,32
CN130080,08/05/2013,08/07/2013,Approved,1332599.81,1.0,5,2,,2604,3833,7
4500260776,12/04/2014,12/19/2014,Approved,1900.0,100.0,3,2,,2098,3834,8
4500215323,12/11/2014,12/20/2014,Approved,7390.52,1.0,1,2,,1914,3835,48
11a2176,03/13/2014,03/22/2014,Approved,17970.0,1.0,9,2,,2947,3836,46
4500171092,03/01/2013,03/03/2013,Approved,9030.0,7000.0,6,2,,139,3837,48
14XS0003,10/21/2014,11/05/2014,Approved,25000.0,1.0,0,4,,971,3838,13
CF121036,06/07/2013,06/14/2013,Sent Back,250.26,3.0,9,4,374,2351,3839,
3111266,11/27/2012,11/30/2012,Approved,107500.0,1.0,5,0,,2920,3840,33
4500155223,10/11/2012,10/14/2012,Approved,244.8,2.0,0,4,,911,3841,41
4500275140,03/25/2015,04/05/2015,Sent Back,174.45,1.0,3,1,375,352,3842,55
4500208171,03/07/2014,03/11/2014,Approved,312.0,1.0,3,2,,412,3843,32
3172161,09/27/2013,09/29/2013,Approved,3660.0,1.0,5,0,,1041,2067,54
4500289797,06/26/2015,07/17/2015,Approved,140.0,4.0,7,1,,2640,3844,19
4500218572,12/31/2014,01/05/2015,Approved,97.08,1.0,5,4,,1874,3845,16
4500213439,07/29/2014,08/02/2014,Approved,8.0,1.0,3,0,,1874,3846,16
11-428-550,12/07/2012,12/11/2012,Approved,120730.0,1.0,8,0,,2719,3847,17
W0000841,05/20/2014,05/24/2014,Approved,50.0,1.0,5,2,,2472,3848,19
5600003289,09/12/2012,10/04/2012,Approved,28105.0,1.0,0,0,,2179,3849,13
REQ0009177,09/19/2012,10/01/2012,Sent Back,493.27,1.0,5,0,376,1325,3850,
X1724,03/19/2014,04/13/2014,Approved,6570.0,15.0,4,4,,1705,3851,35
14F-3090,10/15/2014,10/15/2014,Approved,57677.0,1.0,1,0,,190,3852,43
366H3005,03/14/2014,03/14/2014,Approved,1913.12,1.0,1,3,,2503,3853,46
CD0089513,01/16/2014,01/19/2014,Approved,516.0,1.0,8,1,,2155,3854,47
NO120262,10/29/2012,11/23/2012,Approved,8.0,1.0,8,2,,120,3221,38
REQ0011295,10/09/2013,10/22/2013,Approved,396.14,2.0,3,2,,102,2689,12
4500211484,06/02/2014,06/04/2014,Approved,34290.0,900.0,5,0,,3062,3855,4
4500220309,02/20/2014,02/20/2014,Approved,7913.0,1.0,6,2,,1912,3856,41
13540042,06/30/2014,07/24/2014,Approved,16246.8,180.0,1,1,,1250,3857,46
2053-016,03/26/2013,03/26/2013,Approved,5850.0,1.0,3,4,,695,3858,46
14C646008,01/28/2015,02/04/2015,Sent Back,17288.0,1.0,0,0,377,2634,3859,
REQ0010111,06/10/2013,06/16/2013,Approved,0.0,8.0,4,3,,2041,3860,35
REQ0012246,01/09/2015,01/19/2015,Approved,52.07,1.0,5,2,,102,732,12
4500199706,07/09/2013,07/11/2013,Approved,186.29,1.0,9,2,,1874,3861,29
4500161936,12/06/2012,01/16/2013,Approved,4249.2,60.0,5,4,,136,38,19
4500151215,09/13/2012,09/17/2012,Approved,53274.24,1.0,2,1,,462,3862,48
1U3S5043,09/18/2013,09/29/2013,Approved,6745.0,1.0,8,3,,925,3863,20
1U4E2026,09/15/2014,09/22/2014,Sent Back,24541.5,1.0,9,3,378,352,3864,10
4500260874,12/08/2014,12/20/2014,Approved,2338.56,1.0,6,2,,471,3865,53
4500250446,09/11/2014,09/13/2014,Approved,438.0,1.0,3,4,,676,3866,8
42B0198,08/12/2014,08/31/2014,Approved,45000.0,1.0,1,0,,39,142,45
4500271028,02/26/2015,03/01/2015,Approved,25812.0,1.0,9,1,,1144,3867,48
4500265084,01/12/2015,01/19/2015,Sent Back,6513.62,1.0,9,0,379,1870,279,46
4500164043,01/23/2013,02/18/2013,Approved,6880.0,16000.0,7,1,,1438,3868,48
4500221621,04/02/2015,04/02/2015,Approved,101.52,1.0,8,3,,1874,3869,16
SL120397,02/19/2013,03/20/2013,Approved,1282.35,5.0,7,1,,120,3870,33
CF130187,10/31/2013,11/05/2013,Approved,64495.0,1.0,5,3,,2762,3871,43
4014-516,06/26/2014,07/06/2014,Approved,300.0,1.0,6,1,,1377,580,23
5PA2K518,07/02/2013,07/03/2013,Approved,7424.46,1.0,0,4,,2444,3872,16
0301-2013,09/23/2013,09/23/2013,Approved,337.5,150.0,9,3,,2344,3873,35
TA-13276,03/12/2014,03/17/2014,Sent Back,10635.0,3.0,9,2,380,1684,,35
12-126,06/26/2014,06/27/2014,Sent Back,1800.0,1.0,9,1,381,521,,6
4500213587,01/07/2014,02/13/2014,Sent Back,6522.3,1.0,5,3,382,1492,,
SM12-714,01/23/2013,01/24/2013,Approved,300.0,1.0,4,0,,363,3874,35
P1400411,10/23/2014,11/05/2014,Approved,210.0,5.0,2,0,,1042,3875,35
4500213844,12/30/2013,01/10/2014,Approved,24.0,10.0,8,3,,3041,3876,16
14-06-1334,06/03/2015,06/14/2015,Approved,50287.03,1.0,1,1,,2503,3877,44
456,05/26/2015,05/27/2015,Approved,0.0,1.0,7,1,,256,3878,10
08A2361,08/21/2014,09/17/2014,Approved,1310670.0,1.0,9,0,,2825,3879,53
4500243924,07/23/2014,07/30/2014,Approved,17335.5,1.0,8,2,,2047,3880,19
4500207555,11/14/2013,11/15/2013,Approved,1963.5,1.0,2,1,,2683,63,12
REQ0009597,02/05/2013,02/08/2013,Approved,292.4,2.0,8,3,,357,3881,34
1.21E+11,01/22/2013,01/23/2013,Approved,20322.76,1.0,6,1,,1089,3882,46
M5033013,03/24/2015,03/25/2015,Sent Back,1455.0,1.0,1,2,383,2392,,7
4500197248,05/07/2013,05/08/2013,Approved,79.99,1.0,1,3,,1874,3883,29
4500235728,06/02/2014,06/05/2014,Approved,6431.41,1.0,2,4,,2711,3884,48
4500153654,09/28/2012,10/12/2012,Approved,6692.0,6692.0,1,0,,2696,3885,48
P1300726,01/28/2015,02/04/2015,Approved,58524.2,1.0,1,1,,2656,1967,45
GP130089,07/10/2014,07/10/2014,Approved,25.0,1.0,8,4,,2047,3886,30
4500223482,06/01/2015,06/01/2015,Approved,40.28,2.0,5,3,,412,3887,46
C1431016,06/24/2015,07/12/2015,Sent Back,269999.0,1.0,4,2,384,1888,3888,
P-130258,02/27/2013,02/28/2013,Approved,500000.0,500000.0,2,2,,13,3889,29
REQ0010164,04/19/2013,04/27/2013,Approved,13.0,4.0,1,1,,1335,3117,43
4500223708,05/28/2015,07/13/2015,Approved,48.84,12.0,1,2,,2503,3890,41
3151613,03/19/2013,03/22/2013,Sent Back,7374.0,1.0,3,0,385,1029,,43
5600003890,07/01/2013,07/14/2013,Approved,9600.0,1.0,1,4,,2728,3891,6
X2000,04/14/2014,04/19/2014,Approved,2289.0,100.0,8,3,,2549,3892,12
C440-3249,02/08/2013,02/13/2013,Approved,285.86,1.0,8,0,,1306,3893,19
340H2012,06/12/2013,06/20/2013,Approved,4620.0,7.0,3,4,,252,7,32
W0000857,05/28/2014,05/29/2014,Approved,2705.0,1.0,6,2,,113,3894,10
3178826,11/12/2014,11/13/2014,Approved,5500.0,1.0,2,2,,3032,3895,29
3176894,06/24/2014,07/09/2014,Approved,13104.41,1.0,9,0,,1366,3896,24
ARB145039,11/12/2014,11/22/2014,Approved,306.24,12.0,9,1,,2303,3897,12
4500245330,08/04/2014,08/05/2014,Approved,12470.0,1.0,4,4,,1208,3898,5
0055-2012,08/09/2012,09/18/2012,Approved,31185.0,1.0,8,0,,2106,3899,35
PO-2660-221300000708,04/25/2013,04/27/2013,Approved,164354.84,1.0,3,0,,2041,3900,35
4500170317,02/19/2013,03/04/2013,Approved,475.17,1.0,0,3,,435,3901,0
REQ0012154,03/18/2014,03/23/2014,Approved,9405.0,1.0,3,1,,2400,3902,6
4500200016,06/04/2014,06/11/2014,Approved,6.28,1.0,5,1,,2432,3903,5
076H4057,01/12/2015,01/16/2015,Approved,4095.0,1.0,0,0,,1871,3904,12
5,03/25/2014,04/22/2014,Approved,133.88,1.0,8,0,,2503,3905,32
074D4026,12/22/2014,01/30/2015,Approved,65443.0,700.0,9,0,,1520,3906,23
4500158400,11/06/2012,11/11/2012,Approved,1515.08,1.0,6,2,,1210,3907,19
4500219765,02/18/2014,03/03/2014,Approved,8445.34,1.0,8,4,,2503,3908,41
DSH12-168,04/18/2013,04/24/2013,Approved,109.0,2.0,4,1,,1041,3909,12
P-141300,06/08/2015,06/16/2015,Approved,346.48,8.0,7,4,,102,3910,12
P1400562,12/12/2014,12/18/2014,Approved,19.0,4.0,4,3,,1374,3911,42
P1200886,04/22/2013,05/03/2013,Approved,130.25,1.0,3,1,,2643,3912,35
4500161878,12/06/2012,12/09/2012,Approved,5016.76,5016.76,1,0,,277,3913,36
CF140578,02/11/2015,03/15/2015,Approved,4.0,1.0,5,2,,750,463,35
884,04/18/2014,05/11/2014,Approved,50010.19,1.0,8,2,,1418,3914,6
13560054,09/27/2013,09/28/2013,Approved,1393.92,144.0,5,0,,2503,3915,41
REQ0008284,07/09/2012,07/10/2012,Sent Back,24.0,3.0,6,2,386,120,398,
4500260599,12/04/2014,12/13/2014,Approved,130.6,20.0,7,2,,2503,3916,44
1UI4F714,11/06/2014,11/17/2014,Approved,9205.0,131.5,5,1,,2782,3917,38
SA13 8030,01/15/2014,01/29/2014,Approved,3460.0,1.0,8,2,,2746,3918,38
452,04/17/2015,04/23/2015,Approved,5232.0,6.0,6,4,,278,3919,11
CF130858,05/20/2014,05/23/2014,Approved,2500.0,1.0,6,1,,1879,3920,35
X0975,12/26/2013,01/01/2014,Approved,64.58,1.0,9,4,,1524,3921,0
4500148693,08/28/2012,08/28/2012,Approved,300.0,2.0,5,3,,2497,3922,41
REQ0009843,02/26/2013,03/16/2013,Approved,111.52,1.0,1,4,,120,3923,35
4500211314,06/02/2014,06/10/2014,Approved,232.74,1.0,8,2,,1874,3924,16
65A0336,01/30/2014,02/11/2014,Sent Back,0.0,1.0,4,0,387,526,3925,
36839,06/17/2013,06/26/2013,Approved,11980.0,1.0,8,0,,2345,3926,24
HC53101-14-9912,04/09/2015,04/20/2015,Approved,12393.22,1.0,7,3,,1871,3927,12
09-11437,12/06/2012,12/14/2012,Approved,0.0,1.0,8,0,,522,3928,40
1PA3L015 & 016,09/09/2013,09/10/2013,Approved,49.0,1.0,5,1,,2510,3929,43
k698397,06/26/2015,07/14/2015,Approved,997677.0,1.0,9,4,,2392,3930,7
4500213425,12/26/2013,01/09/2014,Sent Back,4000.0,128.0,9,2,388,2741,272,48
P1401125,06/23/2015,07/25/2015,Approved,0.0,1.0,1,4,,1720,3931,35
4500149100,08/30/2012,09/02/2012,Approved,10593.25,1.0,9,4,,136,3932,1
C0000081,08/27/2013,08/27/2013,Approved,148.0,4.0,9,2,,1613,3933,39
4500225759,03/24/2014,04/02/2014,Approved,190.0,1.0,6,1,,1678,3934,54
06A2101,06/22/2015,06/26/2015,Approved,65000.0,1.0,1,4,,39,3935,45
3032-223,01/09/2014,01/13/2014,Approved,330.32,1.0,2,0,,2111,2180,10
DSH12083,11/26/2012,12/03/2012,Sent Back,139.05,3.0,7,1,389,352,3936,12
42A8195,10/31/2012,11/01/2012,Approved,75000.0,1.0,9,1,,39,278,45
76WD4095,01/27/2015,01/29/2015,Approved,525.0,150.0,3,2,,1341,3937,23
4500146073,09/12/2012,09/15/2012,Approved,260.0,40.0,8,1,,2238,3938,5
206,04/23/2014,04/23/2014,Approved,197.06,59.0,6,2,,858,3939,4
4500201426,08/27/2013,08/31/2013,Approved,355.08,1.0,8,0,,1874,3940,16
50-64-09,07/22/2014,08/05/2014,Approved,5.72,2.0,9,4,,976,3941,42
4500266024,01/20/2015,01/20/2015,Approved,55.2,10.0,0,3,,38,3942,30
132018DP,02/10/2014,03/02/2014,Approved,29.98,1.0,3,1,,717,3943,35
14-G0207,11/13/2014,11/24/2014,Approved,334.2,1.0,8,1,,1316,3944,12
4500254762,10/10/2014,11/01/2014,Approved,7603.2,384.0,4,2,,2089,3945,32
12B-5824,01/07/2013,01/25/2013,Approved,225545.0,1.0,7,3,,1748,832,18
4500250271,09/10/2014,10/05/2014,Approved,21384.0,39600.0,9,3,,136,3946,48
41400000356,05/19/2014,06/15/2014,Approved,52849.81,1.0,8,2,,1871,594,12
S4252027,02/09/2015,03/19/2015,Approved,102.0,1.0,1,1,,2392,3947,10
4500258999,11/20/2014,12/06/2014,Approved,0.0,1.0,4,0,,1065,3948,0
C392302,06/25/2013,06/29/2013,Approved,5607.5,1.0,3,4,,1689,215,12
11-G0644,07/06/2012,07/29/2012,Approved,796.07,1.0,8,2,,1316,3949,53
13-5707,05/13/2014,05/27/2014,Approved,4000.0,1.0,6,1,,2127,3950,7
1UI4E273,09/04/2014,10/06/2014,Approved,14078.25,1.0,7,2,,1598,3951,20
0189-2013,08/22/2013,08/31/2013,Approved,800.0,10.0,5,3,,2344,3571,35
145-0401 / 0000000435,06/25/2015,06/26/2015,Approved,1615.2,1.0,6,4,,102,3952,33
71400000377,03/27/2014,04/09/2014,Approved,1197.7,10.0,8,4,,1046,3953,31
50-64-147,05/21/2015,06/08/2015,Approved,54.72,4.0,2,2,,2211,3954,12
GP120121,05/06/2013,05/29/2013,Approved,319.9,2.0,1,4,,1306,3955,35
4500193274,08/08/2013,08/08/2013,Approved,60.48,84.0,2,2,,2897,3956,12
SN253099,11/14/2012,11/22/2012,Approved,472.5,1.0,7,2,,1225,3957,48
4500206388,04/18/2014,04/27/2014,Approved,1149.72,4.0,2,0,,102,3958,12
14-06-0066,06/26/2014,07/03/2014,Approved,18409.07,1.0,0,2,,1212,503,19
4500200909,09/25/2013,09/29/2013,Approved,9337.88,1.0,8,2,,2124,67,19
4500205878,12/31/2013,01/02/2014,Approved,10.0,1.0,0,0,,1874,3959,16
076D3012,11/06/2013,12/18/2013,Approved,3297.0,7.0,2,3,,292,1105,34
PO12K046,03/08/2013,03/09/2013,Approved,356.0,1.0,6,1,,1035,3960,10
03-76182,06/10/2014,06/19/2014,Approved,0.0,1.0,9,4,,1599,3961,40
411vr043,02/26/2014,03/14/2014,Approved,562935.0,1.0,3,0,,1950,3962,45
4500187977,06/26/2013,06/27/2013,Approved,500.0,1.0,0,0,,2309,3963,43
4500254708,10/10/2014,10/13/2014,Approved,413.8,1.0,8,4,,357,3964,19
4500234801,05/28/2014,05/30/2014,Approved,64.0,20.0,8,1,,163,3965,24
4500288131,06/17/2015,06/23/2015,Approved,2653.64,1.0,1,1,,2915,3966,41
CF140766,04/14/2015,04/16/2015,Approved,36.98,1.0,9,0,,1175,3967,1
PO-2660-041400000237,02/05/2014,02/05/2014,Approved,23768.0,200.0,6,3,,2437,3968,27
12-506-0120,05/06/2013,05/11/2013,Sent Back,2223.0,117.0,2,2,390,816,,48
1PA2J060,08/21/2013,09/16/2013,Approved,18784.48,1.0,2,3,,1003,3969,4
4500166897,01/17/2013,02/24/2013,Approved,5899.8,1.0,1,3,,1492,3970,5
10-075,08/17/2012,08/19/2012,Approved,12470.28,1.0,6,4,,1397,3971,38
4500230269,04/24/2014,05/22/2014,Approved,5327.1,1.0,3,2,,1216,3972,27
W0000672,02/24/2014,03/15/2014,Approved,179.0,1.0,2,1,,1463,3973,19
S23214000447-2,10/24/2013,11/02/2013,Approved,8797.2,1.0,0,1,,1220,3974,10
CDIAC04-14,01/06/2015,01/06/2015,Approved,35000.0,1.0,9,2,,2392,3975,21
HC40127-13-2330,03/24/2014,03/27/2014,Approved,186030.0,1.0,0,4,,1274,3976,33
4500211333,12/12/2013,12/14/2013,Approved,12894.0,600.0,9,1,,327,3977,19
FK120382,11/28/2012,11/30/2012,Approved,2966.76,18.0,5,0,,120,3978,35
4500164761,12/27/2012,01/05/2013,Approved,5918.67,1.0,6,3,,1827,3979,48
AE140597,02/18/2015,03/21/2015,Approved,1419.99,1.0,4,0,,1107,3980,3
956176,06/17/2013,07/10/2013,Approved,7602.0,1.0,0,2,,3014,507,7
P1300267,09/25/2013,09/28/2013,Approved,0.0,1.0,2,4,,2835,3981,4
C389202,10/18/2012,11/17/2012,Approved,12458.25,367500.0,8,0,,2306,3982,24
759310,05/28/2013,06/01/2013,Sent Back,10000.0,1.0,8,4,391,1564,634,
50-62-62,01/02/2013,01/06/2013,Approved,3826.2,60.0,8,1,,102,3983,12
3176099,06/05/2014,06/27/2014,Approved,10368.28,1.0,3,0,,2483,3984,19
915999,07/01/2013,07/06/2013,Approved,11010.0,1.0,0,4,,2200,143,7
12MC-SA013,04/22/2015,04/24/2015,Approved,13000.0,1.0,8,2,,451,3985,0
13-5749,06/13/2014,06/17/2014,Approved,30000.0,1.0,4,0,,1343,634,7
REQ0012411,04/22/2014,05/19/2014,Approved,266.07,1.0,8,4,,1871,3986,24
P1200144,08/24/2012,08/27/2012,Approved,1244.1,1.0,2,1,,2683,3987,39
3176700,06/16/2014,06/22/2014,Approved,18458.02,1.0,0,3,,785,3988,12
3UI2A034,08/23/2012,08/26/2012,Approved,5010.0,1.0,1,1,,1106,3989,29
C1235004,11/04/2013,11/08/2013,Approved,661.2,1.0,6,1,,479,3990,38
4500164144,12/19/2012,12/22/2012,Approved,7904.0,1.0,3,4,,139,1685,48
CF120973,06/12/2013,06/15/2013,Approved,0.0,1.0,1,0,,1871,3991,12
9TSC0057,03/30/2015,04/04/2015,Approved,135200.0,1.0,9,3,,2392,3992,33
PO422009,07/12/2012,07/28/2012,Approved,4104.0,8000.0,7,2,,2257,3993,25
P4726ALZ,05/21/2015,06/02/2015,Approved,2959.5,150.0,2,4,,513,3994,10
4500224053,03/12/2014,03/13/2014,Approved,128703.0,1.0,5,2,,558,3995,33
REQ0010346,04/25/2013,04/30/2013,Approved,1500.0,12.0,0,4,,2845,3996,12
4500186148,06/17/2013,06/30/2013,Approved,5359.5,225.0,9,1,,1537,204,48
4500206645,01/27/2014,03/14/2014,Approved,280.0,8.0,2,1,,661,3997,36
08A2399,07/29/2014,08/28/2014,Approved,24000.0,1.0,0,0,,1372,3998,5
4500207329,11/13/2013,11/14/2013,Approved,4248.0,6.0,9,1,,2975,3999,
4500199400,09/17/2013,09/21/2013,Approved,340.0,20.0,9,2,,2640,4000,19
13-5060-0145,10/31/2013,11/27/2013,Approved,1900.26,2484.0,2,3,,2711,4001,48
4500176328,04/05/2013,04/23/2013,Approved,26.5,50.0,5,2,,2503,4002,5
4500171804,02/28/2013,03/01/2013,Sent Back,3207.4,1.0,8,3,392,2640,67,
P222AAD,02/07/2013,02/10/2013,Approved,167.52,48.0,7,4,,2506,4003,8
4500203381,10/14/2013,10/16/2013,Approved,7043.56,1.0,6,1,,2927,4004,12
pok32054,12/17/2013,12/19/2013,Approved,609.0,1.0,8,0,,2006,4005,27
12-G0432,05/16/2013,06/13/2013,Approved,103.65,15.0,5,1,,619,4006,19
4500154419,10/03/2012,10/12/2012,Sent Back,230.2,5.0,3,3,393,517,4007,
12-361-0001,04/11/2013,04/18/2013,Approved,42411.42,1.0,4,4,,1984,4008,54
3173372,12/09/2013,12/11/2013,Approved,4240.0,20.0,6,2,,750,4009,35
LN256040,11/20/2012,12/05/2012,Approved,480.0,20.0,7,3,,791,4010,8
12541002,09/28/2012,10/01/2012,Approved,12.9,2.0,0,3,,1814,4011,30
4500204941,10/30/2013,11/05/2013,Approved,5161.99,1.0,4,4,,2503,4012,32
REQ0008876,10/18/2012,10/28/2012,Approved,2790.0,2.0,5,0,,3069,4013,0
9522,09/29/2014,10/04/2014,Approved,5340.0,1.0,4,0,,1108,4014,35
PD120291-291,09/25/2012,10/06/2012,Approved,16335.0,1.0,3,4,,1519,4015,33
32500139,10/03/2012,10/09/2012,Approved,449.0,1.0,5,0,,1678,4016,34
4500173450,03/13/2013,03/15/2013,Approved,6112.5,1.0,0,2,,462,4017,48
GP130089,07/10/2014,07/15/2014,Approved,15.28,1.0,5,4,,2047,4018,30
3164322,08/08/2012,08/20/2012,Approved,35000.0,1.0,7,4,,716,4019,43
IP130099,05/05/2014,05/07/2014,Approved,4212.0,2.0,8,0,,535,4020,33
14-G0330,03/04/2015,03/06/2015,Approved,32.0,8.0,3,0,,1374,4021,12
4500242585,07/14/2014,07/15/2014,Approved,86000.0,1.0,7,1,,2444,4022,16
4500177688,07/03/2013,07/10/2013,Approved,273195.0,1.0,2,0,,357,4023,8
4500226638,03/28/2014,03/30/2014,Approved,156334.75,1.0,7,2,,292,4024,8
4500209424,11/27/2013,11/28/2013,Approved,1543.5,30.0,4,1,,2356,4025,42
4030-3,06/20/2014,06/26/2014,Sent Back,87000.0,1.0,8,3,394,1245,4026,
4500211958,06/12/2014,06/26/2014,Approved,270.0,6.0,3,2,,1370,4027,32
TA-13150,12/16/2013,01/02/2014,Approved,23463.0,1.0,4,2,,2785,4028,12
s32113002365,05/29/2013,05/30/2013,Approved,25823.85,1.0,9,0,,1424,4029,41
31300000007,08/01/2012,08/28/2012,Approved,7772.0,200.0,4,4,,1536,1437,25
MS-1314-33,07/30/2013,08/25/2013,Sent Back,698455.0,1.0,0,2,395,1433,,40
HD250233,07/18/2013,07/26/2013,Approved,2662.2,15.0,6,4,,120,4030,35
4500165973,01/09/2013,01/19/2013,Sent Back,307.75,1.0,9,2,396,352,4031,12
4500199706,07/09/2013,07/15/2013,Sent Back,100.06,1.0,5,1,397,1874,,29
4500264988,01/09/2015,01/09/2015,Approved,246.0,12.0,9,2,,1613,4032,19
11-20117,09/17/2012,09/20/2012,Approved,9999.99,1.0,0,2,,1834,4033,40
4500202632,10/01/2013,10/20/2013,Sent Back,16132.9,2.0,5,3,398,231,272,20
4500221621,04/02/2015,04/11/2015,Approved,595.55,1.0,4,3,,1874,4034,16
3179239,11/20/2014,11/21/2014,Approved,7200.0,1.0,5,1,,1041,4035,54
5600004656,07/09/2014,07/21/2014,Sent Back,1762800.0,1.0,3,1,399,352,4036,0
ARB135223,10/17/2014,10/19/2014,Approved,4920.0,120.0,2,3,,1677,4037,27
13-5057.1,06/24/2014,06/25/2014,Approved,10000.0,1.0,6,3,,1145,143,7
4500194654,08/19/2013,08/25/2013,Approved,9638.46,9638.46,9,3,,1871,4038,6
846174,09/04/2012,09/04/2012,Approved,20384.0,1.0,5,3,,2257,4039,25
S21214000016-1,01/24/2014,01/27/2014,Approved,5731.84,1.0,2,2,,206,4040,10
GP130093,12/16/2013,12/21/2013,Approved,48.36,3.0,6,1,,2211,4041,30
76WD2021,10/18/2012,10/23/2012,Approved,1920.0,80.0,3,2,,1842,4042,19
2PA4M117,08/24/2014,08/25/2014,Approved,7500.0,1.0,8,2,,2806,4043,21
M598274,03/27/2015,04/03/2015,Approved,14500.0,1.0,0,4,,656,4044,6
PO442786,05/13/2015,05/15/2015,Approved,350.0,1.0,4,1,,2392,4045,0
12548136,12/04/2012,12/22/2012,Approved,202.5,50.0,6,4,,471,4046,48
09-86157,03/27/2013,04/17/2013,Approved,233000.0,1.0,1,1,,1599,4047,40
REQ0011557,11/26/2013,11/30/2013,Approved,2328.0,2.0,2,1,,884,4048,
4500203410,10/14/2013,11/04/2013,Approved,187.3,1.0,8,1,,2640,67,8
